Resolution,Date,Summary
A/HRC/RES/39/16,2018/09/28,Human rights situation in Yemen :resolution /adopted by the Human Rights Council at its 39th session
A/HRC/39/L.26,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.27,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.28,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.29,2018/09/28,The human rights situation in the Syrian Arab Republic :amendment /Human Rights Council at its 39th session
A/HRC/39/L.30,2018/09/28,National human rights institutions :amendment /Human Rights Council at its 39th session
A/HRC/RES/40/2,2019/03/21,Promotion and protection of human rights in Nicaragua :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/3,2019/03/21,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/4,2019/03/21,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 40th session"
A/HRC/RES/40/8,2019/03/21,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 40th session"
A/HRC/RES/40/13,2019/03/22,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 40th session"
A/HRC/RES/40/17,2019/03/22,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/18,2019/03/22,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/21,2019/03/22,Human rights in the occupied Syrian Golan:resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/22,2019/03/22,Right of the Palestinian people to self-determination  :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/23,2019/03/22,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 40th session"
A/HRC/RES/40/24,2019/03/22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 40th session"
A/HRC/RES/40/28,2019/03/22,Cooperation with Georgia :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/40/29,2019/03/22,Situation of human rights in Myanmar :resolution /adopted by the Human Rights Council at its 40th session
A/HRC/RES/41/1,2019/07/11,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/2,2019/07/11,Promotion and protection of human rights in the Philippines :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/3,2019/07/11,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/4,2019/07/11,Promotion of the right to peace :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/5,2019/07/11,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/41/L.37,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.41,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.46,2019/07/11,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 41st session
A/HRC/41/L.40,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/41/L.42,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/41/L.45,2019/07/11,"Consequences of child, early and forced marriage :amendment /Human Rights Council at its 41st session"
A/HRC/RES/41/18,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/19,2019/07/12,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/22,2019/07/12,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/23,2019/07/12,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/RES/41/25,2019/07/12,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 41st session
A/HRC/41/L.38,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.43,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.44,2019/07/12,Accelerating efforts to eliminate all forms of violence against women and girls : preventing and responding to violence against women and girls in the world of work :amendment /Human Rights Council at its 41st session
A/HRC/41/L.27,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.28,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.29,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.30,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.31,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.32,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.33,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.34,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.35,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/41/L.36,2019/07/12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 41st session
A/HRC/RES/42/1,2019/09/26,Composition of staff of the Office of the United Nations High Commissioner for Human Rights :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/2,2019/09/26,Human rights situation in Yemen :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/3,2019/09/26,Situation of human rights of Rohingya Muslims and other minorities in Myanmar :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/4,2019/09/26,Strengthening cooperation and technical assistance in the field of human rights in the Bolivarian Republic of Venezuela :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/8,2019/09/26,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/9,2019/09/26,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/23,2019/09/27,The right to development :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/24,2019/09/27,The question of the death penalty :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/25,2019/09/27,Situation of human rights in the Bolivarian Republic of Venezuela :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/26,2019/09/27,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/27,2019/09/27,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 42nd session
A/HRC/RES/42/28,2019/09/27,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :resolution /adopted by the Human Rights Council at its 42nd session"
A/HRC/42/L.39,2019/09/27,The question of the death penalty :amendment /Human Rights Council at its 42nd session
A/HRC/42/L.40,2019/09/27,The question of the death penalty :amendment /Human Rights Council at its 42nd session
A/HRC/42/L.41,2019/09/27,The question of the death penalty :amendment /Human Rights Council at its 42nd session
A/HRC/42/L.46,2019/09/27,The question of the death penalty :amendment /Human Rights Council at its 42nd session
A/HRC/42/L.43,2019/09/27,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 42nd session"
A/HRC/42/L.44,2019/09/27,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 42nd session"
A/HRC/42/L.45,2019/09/27,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 42nd session"
A/HRC/RES/43/2,2020/06/19,Promotion and protection of human rights in Nicaragua :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/3,2020/06/19,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/10,2020/06/19,"Mandate of the Independent Expert on the effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/15,2020/06/22,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/21,2020/06/22,Promoting mutually beneficial cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/24,2020/06/22,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/26,2020/06/22,Situation of human rights in Myanmar :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/28,2020/06/22,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/30,2020/06/22,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/31,2020/06/22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/32,2020/06/22,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 43rd session"
A/HRC/RES/43/33,2020/06/22,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/43/37,2020/06/22,Cooperation with Georgia :resolution /adopted by the Human Rights Council at its 43rd session
A/HRC/DEC/43/117,2020/06/22,Methods of work of the Consultative Group of the Human Rights Council :decision /adopted by the Human Rights Council at its 43rd session
A/HRC/RES/44/1,2020/07/16,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/RES/44/11,2020/07/16,Mandate of the Independent Expert on human rights and international solidarity :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/RES/44/14,2020/07/17,"Fifteenth anniversary of the responsibility to protect populations from genocide, war crimes, ethnic cleansing and crimes against humanity, as enshrined in the 2005 World Summit Outcome :resolution /adopted by the Human Rights Council at its 44th session"
A/HRC/RES/44/18,2020/07/17,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/RES/44/19,2020/07/17,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/RES/44/21,2020/07/17,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/RES/44/23,2020/07/17,Contribution of respect for all human rights and fundamental freedoms to achieving the purposes and upholding the principles of the Charter of the United Nations :resolution /adopted by the Human Rights Council at its 44th session
A/HRC/44/L.30,2020/07/17,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 44th session
A/HRC/44/L.31,2020/07/17,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 44th session
A/HRC/44/L.32,2020/07/17,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 44th session
A/HRC/44/L.33,2020/07/17,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 44th session
A/HRC/44/L.34,2020/07/17,Elimination of all forms of discrimination against women and girls :amendment /Human Rights Council at its 44th session
A/HRC/44/L.24,2020/07/17,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 44th session
A/HRC/44/L.25,2020/07/17,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 44th session
A/HRC/44/L.26,2020/07/17,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 44th session
A/HRC/RES/45/1,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/45/L.2,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.3,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.4,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.5,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.6,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.7,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.8,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.9,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.10,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.11,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.12,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.13,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.14,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.15,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.16,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.17,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/45/L.18,2020/09/18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 45th session
A/HRC/RES/45/2,2020/10/06,Strengthening cooperation and technical assistance in the field of human rights in the Bolivarian Republic of Venezuela :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/4,2020/10/06,Mandate of the Independent Expert on the promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/5,2020/10/06,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/6,2020/10/06,The right to development :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/14,2020/10/06,Eliminating inequality within and among States for the realization of human rights :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/15,2020/10/06,Situation of human rights in Yemen :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/19,2020/10/06,Situation of human rights in Burundi :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/20,2020/10/06,Situation of human rights in the Bolivarian Republic of Venezuela :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/21,2020/10/06,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/RES/45/31,2020/10/07,The contribution of the Human Rights Council to the prevention of human rights violations :resolution /adopted by the Human Rights Council at its 45th session
A/HRC/45/L.64,2020/10/07,Rights of the child : realizing the rights of the child through a healthy environment :amendment /Human Rights Council at its 45th session
A/HRC/RES/46/1,2021/03/23,"Promoting reconciliation, accountability and human rights in Sri Lanka :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/46/2,2021/03/23,Promotion and protection of human rights in Nicaragua :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/3,2021/03/23,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem, and the obligation to ensure accountability and justice :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/46/5,2021/03/23,The negative impact of unilateral coercive measures on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/8,2021/03/23,"Effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/46/11,2021/03/23,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/RES/46/13,2021/03/23,Promoting mutually beneficial cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/18,2021/03/23,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/20,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/22,2021/03/24,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/23,2021/03/24,Situation of human rights in South Sudan :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/24,2021/03/24,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/25,2021/03/24,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 46th session
A/HRC/RES/46/26,2021/03/24,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 46th session"
A/HRC/46/L.32,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.33,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.34,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.36,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.35,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.37,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.38,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.39,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermathamendment /Human Rights Council at its 46th session
A/HRC/46/L.40,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/46/L.41,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/46/L.42,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/46/L.43,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/46/L.44,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/46/L.45,2021/03/24,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath :amendment /Human Rights Council at its 46th session
A/HRC/RES/S-30/1,2021/05/27,"Ensuring respect for international human rights law and international humanitarian law in the Occupied Palestinian Territory, including East Jerusalem, and in Israel :resolution /adopted by the Human Rights Council at its 30th special session"
A/HRC/RES/47/2,2021/07/12,Situation of human rights in Eritrea :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/9,2021/07/12,Enhancement of international cooperation in the field of human rights :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/10,2021/07/12,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/11,2021/07/12,The contribution of development to the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/13,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/14,2021/07/13,Human rights in the context of HIV and AIDS :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/16,2021/07/13,"The promotion, protection and enjoyment of human rights on the Internet :resolution /adopted by the Human Rights Council at its 47th session"
A/HRC/RES/47/18,2021/07/13,Situation of human rights in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/19,2021/07/13,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/22,2021/07/13,Cooperation with and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/RES/47/23,2021/07/13,New and emerging digital technologies and human rights :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/47/L.30,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :amendment /Human Rights Council at its 47th session
A/HRC/47/L.31,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :amendment /Human Rights Council at its 47th session
A/HRC/47/L.32,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :amendment /Human Rights Council at its 47th session
A/HRC/47/L.66,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :amendment /Human Rights Council at its 47th session
A/HRC/47/L.68,2021/07/13,Situation of human rights in the Tigray region of Ethiopia :amendment /Human Rights Council at its 47th session
A/HRC/47/L.69,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.70,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.71,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.72,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.73,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.74,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.75,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.76,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.77,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.78,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.79,2021/07/13,Situation of human rights in the Tigray region of Ethiopia:amendment /Human Rights Council at its 47th session
A/HRC/47/L.33,2021/07/13,Human rights in the context of HIV and AIDS:amendment /Human Rights Council at its 47th session
A/HRC/47/L.34,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.35,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.36,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.37,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.38,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.39,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.40,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.41,2021/07/13,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 47th session
A/HRC/47/L.42,2021/07/13,Human rights in the context of HIV and AIDS:amendment /Human Rights Council at its 47th session
A/HRC/47/L.57,2021/07/13,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls with disabilities:amendment /Human Rights Council at its 47th session
A/HRC/47/L.65,2021/07/13,Accelerating efforts to eliminate all forms of violence against women and girls: preventing and responding to all forms of violence against women and girls with disabilities :amendment /Human Rights Council at its 47th session
A/HRC/RES/47/24,2021/07/14,Human rights and climate changes :resolution /adopted by the Human Rights Council at its 47th session
A/HRC/47/L.44,2021/07/14,Human rights and climate change :amendment /Human Rights Council at its 47th session
A/HRC/47/L.46,2021/07/14,Human rights and climate change :amendment /Human Rights Council at its 47th session
A/HRC/47/L.47,2021/07/14,Human rights and climate change :amendment /Human Rights Council at its 47th session
A/HRC/47/L.49,2021/07/14,Human rights and climate change :amendment /Human Rights Council at its 47th session
A/HRC/47/L.50,2021/07/14,Human rights and climate change :amendment /Human Rights Council at its 47th session
A/HRC/47/L.58,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/47/L.59,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/47/L.60,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/47/L.61,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/47/L.62,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/47/L.63,2021/07/14,Preventable maternal mortality and morbidity and human rights:amendment /Human Rights Council at its 47th session
A/HRC/RES/48/5,2021/10/07,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/1,2021/10/07,Situation of human rights in Afghanistan :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/48/L.44,2021/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 48th session
A/HRC/48/L.45,2021/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 48th session
A/HRC/48/L.46,2021/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 48th session
A/HRC/48/L.47,2021/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 48th session
A/HRC/48/L.48,2021/10/07,Situation of human rights in Afghanistan :amendment /Human Rights Council at its 48th session
A/HRC/RES/48/7,2021/10/08,Negative impact of the legacies of colonialism on the enjoyment of human rights :resolution /adopted by the Human Rights Council at its 48th session
A/HRC/RES/48/8,2021/10/08,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 48th session
